frame,time_s,phase,board_x,board_y,board_z,gun_x,gun_y,gun_z,nozzle_x,nozzle_y,nozzle_z,robot_x,robot_y,robot_z,ground_target_x,ground_target_y,ground_column_index,ground_row,robot_yaw_deg,active_fastener_index,state,arm_pose,collision_active,contact_force_n,tool_pressure,nails_installed,board_grasped,tool_grasped,nailing_reference_time_s,nailing_reference_frame,robot_label
683,22.7667,nailing,-0.1,0.28,1.45,1.2,-0.21107403120713492,1.4870914780521267,1.2,-0.05107403120713491,1.2370914780521267,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.2667,338,AgiBot Genie G2 (official USD)
684,22.8,nailing,-0.1,0.28,1.45,1.2,-0.14899884259259144,1.4714699074074071,1.2,0.011001157407408563,1.2214699074074071,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.3,339,AgiBot Genie G2 (official USD)
685,22.8333,nailing,-0.1,0.28,1.45,1.2,-0.08925390089163432,1.4564347565157756,1.2,0.07074609910836568,1.2064347565157756,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.3333,340,AgiBot Genie G2 (official USD)
686,22.8667,nailing,-0.1,0.28,1.45,1.2,-0.03339270404663852,1.4423769718792865,1.2,0.12660729595336148,1.1923769718792865,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.3667,341,AgiBot Genie G2 (official USD)
687,22.9,nailing,-0.1,0.28,1.45,1.2,0.017031249999997944,1.4296875000000004,1.2,0.17703124999999795,1.1796875000000004,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.4,342,AgiBot Genie G2 (official USD)
688,22.9333,nailing,-0.1,0.28,1.45,1.2,0.06046446330589894,1.4187572873799723,1.2,0.22046446330589894,1.1687572873799723,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.4333,343,AgiBot Genie G2 (official USD)
689,22.9667,nailing,-0.1,0.28,1.45,1.2,0.09535343792866802,1.4099772805212623,1.2,0.25535343792866805,1.1599772805212623,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.4667,344,AgiBot Genie G2 (official USD)
690,23.0,nailing,-0.1,0.28,1.45,1.2,0.12014467592592593,1.4037384259259258,1.2,0.28014467592592596,1.1537384259259258,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.5,345,AgiBot Genie G2 (official USD)
691,23.0333,nailing,-0.1,0.28,1.45,1.2,0.13328467935528154,1.4004316700960218,1.2,0.2932846793552816,1.1504316700960218,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,0,1,11.5333,346,AgiBot Genie G2 (official USD)
692,23.0667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,0,1,11.5667,347,AgiBot Genie G2 (official USD)
693,23.1,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,0,1,11.6,348,AgiBot Genie G2 (official USD)
694,23.1333,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,0,1,11.6333,349,AgiBot Genie G2 (official USD)
695,23.1667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,0,1,11.6667,350,AgiBot Genie G2 (official USD)
696,23.2,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,0,1,11.7,351,AgiBot Genie G2 (official USD)
697,23.2333,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,0,1,11.7333,352,AgiBot Genie G2 (official USD)
698,23.2667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,0,1,11.7667,353,AgiBot Genie G2 (official USD)
699,23.3,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,11.8,354,AgiBot Genie G2 (official USD)
700,23.3333,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,11.8333,355,AgiBot Genie G2 (official USD)
701,23.3667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,11.8667,356,AgiBot Genie G2 (official USD)
702,23.4,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,11.9,357,AgiBot Genie G2 (official USD)
703,23.4333,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,11.9333,358,AgiBot Genie G2 (official USD)
704,23.4667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,11.9667,359,AgiBot Genie G2 (official USD)
705,23.5,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.0,360,AgiBot Genie G2 (official USD)
706,23.5333,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.0333,361,AgiBot Genie G2 (official USD)
707,23.5667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.0667,362,AgiBot Genie G2 (official USD)
708,23.6,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.1,363,AgiBot Genie G2 (official USD)
709,23.6333,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.1333,364,AgiBot Genie G2 (official USD)
710,23.6667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.1667,365,AgiBot Genie G2 (official USD)
711,23.7,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.2,366,AgiBot Genie G2 (official USD)
712,23.7333,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.2333,367,AgiBot Genie G2 (official USD)
713,23.7667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.2667,368,AgiBot Genie G2 (official USD)
714,23.8,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.3,369,AgiBot Genie G2 (official USD)
715,23.8333,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.3333,370,AgiBot Genie G2 (official USD)
716,23.8667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.3667,371,AgiBot Genie G2 (official USD)
717,23.9,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.4,372,AgiBot Genie G2 (official USD)
718,23.9333,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.4333,373,AgiBot Genie G2 (official USD)
719,23.9667,nailing,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,0,1,12.4667,374,AgiBot Genie G2 (official USD)
720,24.0,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.5,375,AgiBot Genie G2 (official USD)
721,24.0333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.5333,376,AgiBot Genie G2 (official USD)
722,24.0667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.5667,377,AgiBot Genie G2 (official USD)
723,24.1,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.6,378,AgiBot Genie G2 (official USD)
724,24.1333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.6333,379,AgiBot Genie G2 (official USD)
725,24.1667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.6667,380,AgiBot Genie G2 (official USD)
726,24.2,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.7,381,AgiBot Genie G2 (official USD)
727,24.2333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.7333,382,AgiBot Genie G2 (official USD)
728,24.2667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.7667,383,AgiBot Genie G2 (official USD)
729,24.3,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.8,384,AgiBot Genie G2 (official USD)
730,24.3333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.8333,385,AgiBot Genie G2 (official USD)
731,24.3667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.8667,386,AgiBot Genie G2 (official USD)
732,24.4,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.9,387,AgiBot Genie G2 (official USD)
733,24.4333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.9333,388,AgiBot Genie G2 (official USD)
734,24.4667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,12.9667,389,AgiBot Genie G2 (official USD)
735,24.5,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,13.0,390,AgiBot Genie G2 (official USD)
736,24.5333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,13.0333,391,AgiBot Genie G2 (official USD)
737,24.5667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,13.0667,392,AgiBot Genie G2 (official USD)
738,24.6,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,13.1,393,AgiBot Genie G2 (official USD)
739,24.6333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,13.1333,394,AgiBot Genie G2 (official USD)
740,24.6667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,13.1667,395,AgiBot Genie G2 (official USD)
741,24.7,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,0,1,13.2,396,AgiBot Genie G2 (official USD)
742,24.7333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,0,1,13.2333,397,AgiBot Genie G2 (official USD)
743,24.7667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,0,1,13.2667,398,AgiBot Genie G2 (official USD)
744,24.8,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,0,1,13.3,399,AgiBot Genie G2 (official USD)
745,24.8333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,0,1,13.3333,400,AgiBot Genie G2 (official USD)
746,24.8667,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,0,1,13.3667,401,AgiBot Genie G2 (official USD)
747,24.9,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,0,1,13.4,402,AgiBot Genie G2 (official USD)
748,24.9333,nailing,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,0,1,13.4333,403,AgiBot Genie G2 (official USD)
749,24.9667,nailing,-0.1,0.28,1.45,1.2,-0.6182846793552815,1.5911586934156376,1.2,-0.4582846793552815,1.3411586934156376,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.4667,404,AgiBot Genie G2 (official USD)
750,25.0,nailing,-0.1,0.28,1.45,1.2,-0.6051446759259259,1.6000347222222224,1.2,-0.4451446759259259,1.3500347222222224,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.5,405,AgiBot Genie G2 (official USD)
751,25.0333,nailing,-0.1,0.28,1.45,1.2,-0.5803534379286679,1.616781121399178,1.2,-0.42035343792866786,1.366781121399178,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.5333,406,AgiBot Genie G2 (official USD)
752,25.0667,nailing,-0.1,0.28,1.45,1.2,-0.5454644633058987,1.6403485082304525,1.2,-0.3854644633058987,1.3903485082304525,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.5667,407,AgiBot Genie G2 (official USD)
753,25.1,nailing,-0.1,0.28,1.45,1.2,-0.502031249999998,1.6696875000000013,1.2,-0.342031249999998,1.4196875000000013,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.6,408,AgiBot Genie G2 (official USD)
754,25.1333,nailing,-0.1,0.28,1.45,1.2,-0.4516072959533615,1.703748713991769,1.2,-0.29160729595336154,1.453748713991769,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.6333,409,AgiBot Genie G2 (official USD)
755,25.1667,nailing,-0.1,0.28,1.45,1.2,-0.39574609910836567,1.7414827674897133,1.2,-0.23574609910836566,1.4914827674897133,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.6667,410,AgiBot Genie G2 (official USD)
756,25.2,nailing,-0.1,0.28,1.45,1.2,-0.3360011574074088,1.7818402777777769,1.2,-0.17600115740740882,1.5318402777777769,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.7,411,AgiBot Genie G2 (official USD)
757,25.2333,nailing,-0.1,0.28,1.45,1.2,-0.273925968792865,1.823771862139919,1.2,-0.11392596879286501,1.573771862139919,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.7333,412,AgiBot Genie G2 (official USD)
758,25.2667,nailing,-0.1,0.28,1.45,1.2,-0.21107403120713492,1.8662281378600811,1.2,-0.05107403120713491,1.6162281378600811,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.7667,413,AgiBot Genie G2 (official USD)
759,25.3,nailing,-0.1,0.28,1.45,1.2,-0.14899884259259144,1.908159722222223,1.2,0.011001157407408563,1.658159722222223,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.8,414,AgiBot Genie G2 (official USD)
760,25.3333,nailing,-0.1,0.28,1.45,1.2,-0.08925390089163432,1.9485172325102869,1.2,0.07074609910836568,1.6985172325102869,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.8333,415,AgiBot Genie G2 (official USD)
761,25.3667,nailing,-0.1,0.28,1.45,1.2,-0.03339270404663852,1.986251286008231,1.2,0.12660729595336148,1.736251286008231,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.8667,416,AgiBot Genie G2 (official USD)
762,25.4,nailing,-0.1,0.28,1.45,1.2,0.017031249999997944,2.020312499999999,1.2,0.17703124999999795,1.7703124999999988,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.9,417,AgiBot Genie G2 (official USD)
763,25.4333,nailing,-0.1,0.28,1.45,1.2,0.06046446330589894,2.0496514917695476,1.2,0.22046446330589894,1.7996514917695476,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.9333,418,AgiBot Genie G2 (official USD)
764,25.4667,nailing,-0.1,0.28,1.45,1.2,0.09535343792866802,2.073218878600822,1.2,0.25535343792866805,1.823218878600822,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,13.9667,419,AgiBot Genie G2 (official USD)
765,25.5,nailing,-0.1,0.28,1.45,1.2,0.12014467592592593,2.089965277777778,1.2,0.28014467592592596,1.839965277777778,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,14.0,420,AgiBot Genie G2 (official USD)
766,25.5333,nailing,-0.1,0.28,1.45,1.2,0.13328467935528154,2.0988413065843625,1.2,0.2932846793552816,1.8488413065843625,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,0,1,14.0333,421,AgiBot Genie G2 (official USD)
767,25.5667,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,press_fastener,press_5,1,120.0,1.0,5,0,1,14.0667,422,AgiBot Genie G2 (official USD)
768,25.6,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,press_fastener,press_5,1,120.0,1.0,5,0,1,14.1,423,AgiBot Genie G2 (official USD)
769,25.6333,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,press_fastener,press_5,1,120.0,1.0,5,0,1,14.1333,424,AgiBot Genie G2 (official USD)
770,25.6667,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,press_fastener,press_5,1,120.0,1.0,5,0,1,14.1667,425,AgiBot Genie G2 (official USD)
771,25.7,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,press_fastener,press_5,1,120.0,1.0,5,0,1,14.2,426,AgiBot Genie G2 (official USD)
772,25.7333,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,press_fastener,press_5,1,120.0,1.0,5,0,1,14.2333,427,AgiBot Genie G2 (official USD)
773,25.7667,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,press_fastener,press_5,1,120.0,1.0,5,0,1,14.2667,428,AgiBot Genie G2 (official USD)
774,25.8,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,hold_fastener,working_5,1,120.0,1.0,6,0,1,14.3,429,AgiBot Genie G2 (official USD)
775,25.8333,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,hold_fastener,working_5,1,120.0,1.0,6,0,1,14.3333,430,AgiBot Genie G2 (official USD)
776,25.8667,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,hold_fastener,working_5,1,120.0,1.0,6,0,1,14.3667,431,AgiBot Genie G2 (official USD)
777,25.9,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,hold_fastener,working_5,1,120.0,1.0,6,0,1,14.4,432,AgiBot Genie G2 (official USD)
778,25.9333,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,hold_fastener,working_5,1,120.0,1.0,6,0,1,14.4333,433,AgiBot Genie G2 (official USD)
779,25.9667,nailing,-0.1,0.28,1.45,1.2,0.135,2.1,1.2,0.29500000000000004,1.85,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,hold_fastener,working_5,1,120.0,1.0,6,0,1,14.4667,434,AgiBot Genie G2 (official USD)
