frame,time_s,board_x,board_y,board_z,gun_x,gun_y,gun_z,nozzle_x,nozzle_y,nozzle_z,robot_x,robot_y,robot_z,ground_target_x,ground_target_y,ground_column_index,ground_row,robot_yaw_deg,active_fastener_index,state,arm_pose,collision_active,contact_force_n,tool_pressure,nails_installed,tool_grasped,robot_label
463,15.4333,-0.1,0.28,1.45,0.8102364755425984,-0.62,1.59,0.8102364755425984,-0.45999999999999996,1.34,0.2102364755425984,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
464,15.4667,-0.1,0.28,1.45,0.888888888888889,-0.62,1.59,0.888888888888889,-0.45999999999999996,1.34,0.288888888888889,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
465,15.5,-0.1,0.28,1.45,0.9620991253644314,-0.62,1.59,0.9620991253644314,-0.45999999999999996,1.34,0.36209912536443145,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
466,15.5333,-0.1,0.28,1.45,1.0283122772918687,-0.62,1.59,1.0283122772918687,-0.45999999999999996,1.34,0.4283122772918687,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
467,15.5667,-0.1,0.28,1.45,1.0859734369938447,-0.62,1.59,1.0859734369938447,-0.45999999999999996,1.34,0.48597343699384477,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
468,15.6,-0.1,0.28,1.45,1.1335276967930021,-0.62,1.59,1.1335276967930021,-0.45999999999999996,1.34,0.5335276967930022,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
469,15.6333,-0.1,0.28,1.45,1.1694201490119853,-0.62,1.59,1.1694201490119853,-0.45999999999999996,1.34,0.5694201490119853,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
470,15.6667,-0.1,0.28,1.45,1.1920958859734365,-0.62,1.59,1.1920958859734365,-0.45999999999999996,1.34,0.5920958859734365,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
471,15.7,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,walk_to_fastener,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
472,15.7333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
473,15.7667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
474,15.8,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
475,15.8333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
476,15.8667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
477,15.9,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
478,15.9333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,align_tool,ready,0,0.0,0.0,4,1,AgiBot Genie G2 (official USD)
479,15.9667,-0.1,0.28,1.45,1.2,-0.6182846793552812,1.5895683299039782,1.2,-0.45828467935528117,1.3395683299039782,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
480,16.0,-0.1,0.28,1.45,1.2,-0.6051446759259259,1.5862615740740742,1.2,-0.4451446759259259,1.3362615740740742,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
481,16.0333,-0.1,0.28,1.45,1.2,-0.5803534379286679,1.5800227194787377,1.2,-0.42035343792866786,1.3300227194787377,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
482,16.0667,-0.1,0.28,1.45,1.2,-0.5454644633058987,1.5712427126200275,1.2,-0.3854644633058987,1.3212427126200275,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
483,16.1,-0.1,0.28,1.45,1.2,-0.502031249999998,1.5603124999999995,1.2,-0.342031249999998,1.3103124999999995,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
484,16.1333,-0.1,0.28,1.45,1.2,-0.4516072959533615,1.5476230281207135,1.2,-0.29160729595336154,1.2976230281207135,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
485,16.1667,-0.1,0.28,1.45,1.2,-0.39574609910836567,1.5335652434842244,1.2,-0.23574609910836566,1.2835652434842244,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
486,16.2,-0.1,0.28,1.45,1.2,-0.3360011574074088,1.5185300925925929,1.2,-0.17600115740740882,1.2685300925925929,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
487,16.2333,-0.1,0.28,1.45,1.2,-0.273925968792865,1.5029085219478733,1.2,-0.11392596879286501,1.2529085219478733,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
488,16.2667,-0.1,0.28,1.45,1.2,-0.21107403120713492,1.4870914780521267,1.2,-0.05107403120713491,1.2370914780521267,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
489,16.3,-0.1,0.28,1.45,1.2,-0.14899884259259144,1.4714699074074071,1.2,0.011001157407408563,1.2214699074074071,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
490,16.3333,-0.1,0.28,1.45,1.2,-0.08925390089163432,1.4564347565157756,1.2,0.07074609910836568,1.2064347565157756,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
491,16.3667,-0.1,0.28,1.45,1.2,-0.03339270404663852,1.4423769718792865,1.2,0.12660729595336148,1.1923769718792865,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
492,16.4,-0.1,0.28,1.45,1.2,0.017031249999997944,1.4296875000000004,1.2,0.17703124999999795,1.1796875000000004,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
493,16.4333,-0.1,0.28,1.45,1.2,0.06046446330589894,1.4187572873799723,1.2,0.22046446330589894,1.1687572873799723,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
494,16.4667,-0.1,0.28,1.45,1.2,0.09535343792866802,1.4099772805212623,1.2,0.25535343792866805,1.1599772805212623,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
495,16.5,-0.1,0.28,1.45,1.2,0.12014467592592593,1.4037384259259258,1.2,0.28014467592592596,1.1537384259259258,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
496,16.5333,-0.1,0.28,1.45,1.2,0.13328467935528154,1.4004316700960218,1.2,0.2932846793552816,1.1504316700960218,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,move_to_fastener,working_4,0,0.0,0.25,4,1,AgiBot Genie G2 (official USD)
497,16.5667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
498,16.6,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
499,16.6333,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
500,16.6667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
501,16.7,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
502,16.7333,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
503,16.7667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,press_fastener,press_4,1,120.0,1.0,4,1,AgiBot Genie G2 (official USD)
504,16.8,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
505,16.8333,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
506,16.8667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
507,16.9,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
508,16.9333,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
509,16.9667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
510,17.0,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
511,17.0333,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
512,17.0667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
513,17.1,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
514,17.1333,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
515,17.1667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
516,17.2,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
517,17.2333,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
518,17.2667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
519,17.3,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
520,17.3333,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
521,17.3667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
522,17.4,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
523,17.4333,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
524,17.4667,-0.1,0.28,1.45,1.2,0.135,1.4,1.2,0.29500000000000004,1.15,0.6,-0.32,0.04,0.6,-0.32,2,lower,90.0,4,hold_fastener,working_4,1,120.0,1.0,5,1,AgiBot Genie G2 (official USD)
525,17.5,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
526,17.5333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
527,17.5667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
528,17.6,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
529,17.6333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
530,17.6667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
531,17.7,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
532,17.7333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
533,17.7667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
534,17.8,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
535,17.8333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
536,17.8667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
537,17.9,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
538,17.9333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
539,17.9667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
540,18.0,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
541,18.0333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
542,18.0667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
543,18.1,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
544,18.1333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
545,18.1667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
546,18.2,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,walk_to_fastener,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
547,18.2333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
548,18.2667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
549,18.3,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
550,18.3333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
551,18.3667,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
552,18.4,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
553,18.4333,-0.1,0.28,1.45,1.2,-0.62,1.59,1.2,-0.45999999999999996,1.34,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,align_tool,ready,0,0.0,0.0,5,1,AgiBot Genie G2 (official USD)
554,18.4667,-0.1,0.28,1.45,1.2,-0.6182846793552815,1.5911586934156376,1.2,-0.4582846793552815,1.3411586934156376,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
555,18.5,-0.1,0.28,1.45,1.2,-0.6051446759259259,1.6000347222222224,1.2,-0.4451446759259259,1.3500347222222224,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
556,18.5333,-0.1,0.28,1.45,1.2,-0.5803534379286679,1.616781121399178,1.2,-0.42035343792866786,1.366781121399178,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
557,18.5667,-0.1,0.28,1.45,1.2,-0.5454644633058987,1.6403485082304525,1.2,-0.3854644633058987,1.3903485082304525,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
558,18.6,-0.1,0.28,1.45,1.2,-0.502031249999998,1.6696875000000013,1.2,-0.342031249999998,1.4196875000000013,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
559,18.6333,-0.1,0.28,1.45,1.2,-0.4516072959533615,1.703748713991769,1.2,-0.29160729595336154,1.453748713991769,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
560,18.6667,-0.1,0.28,1.45,1.2,-0.39574609910836567,1.7414827674897133,1.2,-0.23574609910836566,1.4914827674897133,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
561,18.7,-0.1,0.28,1.45,1.2,-0.3360011574074088,1.7818402777777769,1.2,-0.17600115740740882,1.5318402777777769,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
562,18.7333,-0.1,0.28,1.45,1.2,-0.273925968792865,1.823771862139919,1.2,-0.11392596879286501,1.573771862139919,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
563,18.7667,-0.1,0.28,1.45,1.2,-0.21107403120713492,1.8662281378600811,1.2,-0.05107403120713491,1.6162281378600811,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
564,18.8,-0.1,0.28,1.45,1.2,-0.14899884259259144,1.908159722222223,1.2,0.011001157407408563,1.658159722222223,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
565,18.8333,-0.1,0.28,1.45,1.2,-0.08925390089163432,1.9485172325102869,1.2,0.07074609910836568,1.6985172325102869,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
566,18.8667,-0.1,0.28,1.45,1.2,-0.03339270404663852,1.986251286008231,1.2,0.12660729595336148,1.736251286008231,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
567,18.9,-0.1,0.28,1.45,1.2,0.017031249999997944,2.020312499999999,1.2,0.17703124999999795,1.7703124999999988,0.6,-0.32,0.04,0.6,-0.32,2,upper,90.0,5,move_to_fastener,working_5,0,0.0,0.25,5,1,AgiBot Genie G2 (official USD)
